ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688002.SH,20260331,6.715,53.4041,228.3127,71.1241,36.0722,2.0123
688002.SH,20251231,17.4912,52.5135,97.6631,46.0748,36.8638,4.0319
688002.SH,20250930,11.4688,51.9746,46.2122,29.7199,36.8954,1.667
688002.SH,20250630,5.8825,50.7169,56.465,25.8239,37.6567,0.6968
688002.SH,20250331,2.407,45.9515,13.4186,12.8768,37.2214,0.5188
688002.SH,20241231,9.9867,50.2551,14.7633,21.2752,37.1979,0.9884
688002.SH,20240930,8.8416,51.127,24.9429,18.3148,38.2564,0.4052
688002.SH,20240630,4.2638,49.4609,-12.9093,13.3199,40.5075,0.1657
688002.SH,20240331,2.3645,46.6422,57.5636,27.468,40.4305,0.3601
688002.SH,20231231,9.9495,50.0221,58.2082,34.4954,38.2629,1.0987
