ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600396.SH,20260331,10.7637,29.3744,8.315,7.6201,69.0421,0.2029
600396.SH,20251231,1.6828,21.0383,-66.4272,-2.2955,70.8989,0.7382
600396.SH,20250930,-0.2094,20.4388,-86.2743,-1.7172,68.622,0.3987
600396.SH,20250630,5.9913,23.1348,-28.4529,-5.5259,68.4114,0.1094
600396.SH,20250331,10.1317,25.9188,17.2716,-1.3043,68.4807,0.0603
600396.SH,20241231,5.1377,14.7881,-96.0415,-29.0168,70.24,0.547
600396.SH,20240930,3.8535,16.2755,-98.8833,-36.8314,93.2906,0.3275
600396.SH,20240630,26.4281,20.3656,123.6086,-36.9786,92.6914,0.1387
600396.SH,20240331,29.4639,23.269,149.0034,-34.6134,92.8266,0.1657
600396.SH,20231231,,1.2541,206.0564,-11.9819,94.026,0.031
