ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300548.SZ,20260331,6.296,49.2219,44.9994,24.5308,28.3329,0.7768
300548.SZ,20251231,17.3427,40.6125,364.619,44.9332,30.362,2.4509
300548.SZ,20250930,13.2253,39.9015,566.5922,45.4123,31.2848,1.5963
300548.SZ,20250630,9.1356,40.1948,1121.207,59.5385,32.8741,1.0201
300548.SZ,20250331,5.063,43.9715,322652.0831,72.1297,33.2,0.4136
300548.SZ,20241231,3.395,27.2864,-11.5382,4.3014,31.848,1.1011
300548.SZ,20240930,1.5033,24.0502,-73.368,-4.2338,32.7871,0.7544
300548.SZ,20240630,0.624,21.8367,-91.1437,-20.4985,34.1463,0.29
300548.SZ,20240331,-0.0466,17.8952,-99.9339,-38.4563,33.1041,0.1663
300548.SZ,20231231,0.6629,19.4472,-59.4874,-0.5708,33.6593,0.2942
