ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002326.SZ,20260331,3.0506,24.0894,889.5012,59.6991,75.3839,0.1171
002326.SZ,20251231,-1.658,17.8317,90.3626,13.6006,74.4038,-0.0779
002326.SZ,20250930,-0.2435,16.8379,136.228,20.6539,73.9355,0.3358
002326.SZ,20250630,0.8313,18.1914,56.1745,21.9749,73.5191,0.2391
002326.SZ,20250331,-0.6732,18.3446,-45.7721,28.9883,73.8925,-0.0202
002326.SZ,20241231,-15.2163,11.7183,22.8164,11.1762,74.5926,-0.1198
002326.SZ,20240930,-3.4023,17.617,9.567,7.2951,71.4242,-0.0645
002326.SZ,20240630,0.8331,20.9621,-2.5904,4.1869,70.0235,-0.2031
002326.SZ,20240331,0.4497,24.1085,-22.9099,-18.3084,69.139,-0.1658
002326.SZ,20231231,-21.1341,8.2632,-211.8489,-34.8501,70.3719,-0.3602
