ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600711.SH,20260331,6.4003,24.452,250.3989,65.0765,62.0162,0.2656
600711.SH,20251231,15.8261,19.124,-2.1928,16.6037,58.8398,0.8386
600711.SH,20250930,11.5019,19.9442,0.0605,22.987,55.1154,0.9951
600711.SH,20250630,,19.4362,-5.8119,20.9357,55.7899,0.571
600711.SH,20250331,2.8253,18.5715,0.9077,-4.9386,55.937,0.154
600711.SH,20241231,12.4391,19.5011,657.6268,5.212,54.972,0.8939
600711.SH,20240930,12.9774,21.5306,623.3898,-3.8221,53.7246,0.6958
600711.SH,20240630,8.6734,21.7224,524.1387,-14.2807,56.3226,0.7908
600711.SH,20240331,2.4503,14.7084,553.391,-3.6679,57.7339,0.3611
600711.SH,20231231,1.9228,11.0169,12769.9396,-5.333,57.0389,0.156
