ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002980.SZ,20260331,1.5507,39.5024,-39.0928,-13.4218,24.7494,0.0697
002980.SZ,20251231,7.6478,41.4661,-35.6659,-0.5201,24.9831,0.3157
002980.SZ,20250930,5.7047,43.8415,-40.9418,-5.4925,26.093,0.4035
002980.SZ,20250630,3.83,43.4257,-32.2799,4.9088,26.1507,0.396
002980.SZ,20250331,2.5017,43.3198,6.2509,26.4668,27.2085,0.567
002980.SZ,20241231,12.1752,46.2531,29.2051,20.5495,27.8272,1.6615
002980.SZ,20240930,9.8003,46.8864,20.7096,14.2955,22.8829,1.1195
002980.SZ,20240630,5.7751,45.4,13.4044,1.7898,20.3214,0.624
002980.SZ,20240331,2.2641,42.7226,30.3005,0.8568,19.1323,0.4282
002980.SZ,20231231,9.3996,42.8857,9.0522,12.2445,21.7201,1.3184
