ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002353.SZ,20260331,2.4947,33.6166,26.3219,22.4807,37.7187,-1.2342
002353.SZ,20251231,12.1454,31.6884,2.0342,21.4758,38.878,5.2531
002353.SZ,20250930,8.2326,31.29,13.1078,29.4908,39.5067,2.8592
002353.SZ,20250630,5.7259,32.1912,14.0439,39.2063,39.6065,3.071
002353.SZ,20250331,2.1555,31.4309,24.0416,26.0661,39.4765,1.0418
002353.SZ,20241231,11.8693,33.6961,7.0347,-4.005,38.3609,2.5332
002353.SZ,20240930,7.0817,35.0176,2.2074,-8.0998,39.9543,1.4336
002353.SZ,20240630,4.7078,35.8346,4.3289,-8.5434,38.8142,1.0363
002353.SZ,20240331,1.8495,35.7223,6.8418,-6.5206,37.2854,0.2044
002353.SZ,20231231,13.0464,33.0499,9.3289,21.9395,36.5953,1.0243
