ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688048.SH,20260331,-0.3841,30.0892,159.7342,37.8099,9.5347,-0.7432
688048.SH,20251231,-1.0988,34.5385,121.8217,75.0947,10.2655,0.1231
688048.SH,20250930,-0.8061,36.0256,133.0395,67.4173,9.6112,-0.2053
688048.SH,20250630,-0.3831,33.2619,121.1263,68.0776,9.8816,-0.1592
688048.SH,20250331,-0.6522,28.7186,61.4435,79.6267,9.9327,-0.1575
688048.SH,20241231,-4.7813,23.8489,-8.4709,-6.0544,9.3797,-0.3752
688048.SH,20240930,-3.3643,27.3921,-183.4082,-7.58,10.6306,-0.2688
688048.SH,20240630,-2.3703,26.4506,-299.3486,-10.3938,9.7056,0.0472
688048.SH,20240331,-1.0304,25.9564,-1420.4677,-41.9145,9.9473,0.0528
688048.SH,20231231,-3.5331,33.5427,-177.0956,-24.7383,8.9663,0.1432
