ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002498.SZ,20260331,1.5406,14.6567,12.1712,39.3715,33.3897,-0.3832
002498.SZ,20251231,5.7203,14.0125,-15.5199,12.3912,28.8348,0.187
002498.SZ,20250930,4.9292,13.9956,-18.5522,9.6766,32.846,-0.0822
002498.SZ,20250630,2.959,13.2017,-24.615,5.935,36.0595,-0.1611
002498.SZ,20250331,1.5192,13.5544,-28.9079,2.5141,29.7351,0.0137
002498.SZ,20241231,7.2093,16.8151,-13.8078,-4.1241,28.8396,0.0554
002498.SZ,20240930,6.5872,17.0667,-17.6099,-9.4009,34.399,-0.0518
002498.SZ,20240630,4.3868,18.0994,-9.8603,-0.4547,30.2877,-0.1327
002498.SZ,20240331,2.4008,18.8707,14.7927,13.0748,23.6602,-0.0549
002498.SZ,20231231,9.6618,19.6583,-3.2579,-1.8685,25.0432,0.3228
