ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600547.SH,20260331,,18.2967,40.8737,25.3726,62.5682,1.3222
600547.SH,20251231,12.0755,20.4605,60.573,26.3814,62.2128,4.6623
600547.SH,20250930,9.5918,18.0138,91.5051,25.039,62.9347,3.2964
600547.SH,20250630,7.018,17.4606,102.9799,24.0148,63.1148,2.3478
600547.SH,20250331,2.7007,15.5715,46.6241,36.8101,63.6295,0.5647
600547.SH,20241231,8.4407,16.5006,26.7984,39.2115,63.5441,2.982
600547.SH,20240930,6.2049,14.8773,53.5671,62.1505,65.1025,2.2789
600547.SH,20240630,4.2429,14.1592,57.2442,66.905,64.6908,1.292
600547.SH,20240331,2.1211,14.5637,59.4773,44.7326,62.038,0.3877
600547.SH,20231231,6.7112,16.5982,86.5705,17.83,60.4311,1.531
