ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600888.SH,20260331,2.0274,20.6986,19.5194,-4.8468,39.983,0.0336
600888.SH,20251231,5.3912,8.9759,-44.8055,7.8328,42.6739,0.266
600888.SH,20250930,4.2488,8.9121,-39.1467,8.2238,37.8972,0.3398
600888.SH,20250630,3.3369,9.9165,-38.482,10.9459,39.0511,0.2198
600888.SH,20250331,1.9119,9.6162,-34.3644,15.3829,37.8008,0.015
600888.SH,20241231,9.6051,10.8499,-22.9385,12.0319,37.7827,0.5039
600888.SH,20240930,7.662,12.1254,-24.2804,13.2689,37.1544,0.3713
600888.SH,20240630,5.8424,13.527,-22.1207,11.2873,38.8623,0.2666
600888.SH,20240331,3.1624,15.6343,-20.8436,12.3663,39.5211,0.1225
600888.SH,20231231,15.7938,15.4596,0.8765,-15.5224,41.7636,0.4587
