ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688981.SH,20260331,,21.4759,0.3565,8.0739,34.8944,22.5995
688981.SH,20251231,2.7586,21.6242,36.2852,16.485,33.0024,2.51
688981.SH,20250930,2.1224,23.1511,41.0865,18.2233,33.0798,1.536
688981.SH,20250630,1.2734,21.909,39.7611,23.1401,33.783,0.7385
688981.SH,20250331,0.786,23.0969,166.4997,29.4376,32.8131,-0.1468
688981.SH,20241231,,,-23.309,,,
688981.SH,20240930,1.5327,17.6393,-26.3578,26.5285,33.4352,1.5385
688981.SH,20240630,0.8988,13.9065,-45.0738,23.2272,34.5966,0.408
688981.SH,20240331,,14.1856,-68.0166,23.3608,36.0021,15.8114
688981.SH,20231231,,21.8874,-60.2507,-8.6147,35.4523,2.9003
