ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600111.SH,20260331,3.5164,13.2238,113.1173,27.6936,36.8313,-0.0752
600111.SH,20251231,8.7313,12.2073,124.1685,29.1108,35.8851,0.3084
600111.SH,20250930,5.8823,11.567,280.2717,40.5008,36.8187,0.7538
600111.SH,20250630,3.9243,12.2755,1951.5231,45.2375,38.0728,0.256
600111.SH,20250331,1.9192,11.2089,727.3008,61.185,37.6883,0.1134
600111.SH,20241231,4.0921,10.2456,-57.6387,-1.5843,37.9574,0.2837
600111.SH,20240930,1.2237,9.0408,-70.6375,-13.4953,34.7264,0.4235
600111.SH,20240630,0.0724,7.9582,-95.7011,-21.193,34.781,0.0189
600111.SH,20240331,0.0171,7.6563,-94.3539,-37.5854,35.3311,-0.0418
600111.SH,20231231,11.1844,14.6193,-60.3824,-10.0994,33.5716,0.6716
