ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603859.SH,20260331,,52.5368,0.1772,-1.018,31.0591,-0.4809
603859.SH,20251231,6.3613,48.8512,17.6662,0.992,33.456,1.1017
603859.SH,20250930,4.9189,51.3488,40.3436,5.052,31.956,-0.0474
603859.SH,20250630,3.4392,52.4039,18.7502,4.9087,30.7487,0.1487
603859.SH,20250331,1.4466,55.1044,-12.0705,-16.6529,31.2116,-0.0864
603859.SH,20241231,5.9504,49.4561,-15.1709,7.4746,31.5307,2.1204
603859.SH,20240930,4.0426,48.6075,-28.8874,-4.4782,30.68,1.1002
603859.SH,20240630,,48.1867,-9.1671,-3.8888,25.3819,0.3247
603859.SH,20240331,1.9612,51.3829,30.2164,30.3683,24.2784,0.1176
603859.SH,20231231,8.2414,48.7786,13.9763,13.708,25.1969,1.8894
