ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000967.SZ,20260331,1.1978,22.3831,18.606,23.2251,53.6099,-0.3889
000967.SZ,20251231,2.9875,21.8775,7.066,5.5338,50.4382,0.304
000967.SZ,20250930,2.529,23.0457,-21.9184,2.8744,46.7007,-0.5927
000967.SZ,20250630,2.0352,22.383,0.4264,3.6898,42.8902,-0.5345
000967.SZ,20250331,0.9746,22.9012,4.7394,6.15,38.8578,-0.0312
000967.SZ,20241231,2.8731,21.7744,3.0359,3.8543,39.3583,0.3669
000967.SZ,20240930,3.4463,23.8881,0.05,3.1943,37.7351,-0.0304
000967.SZ,20240630,2.194,23.4598,2.0546,1.6364,38.2352,-0.0578
000967.SZ,20240331,1.0645,22.8906,10.3099,12.2346,38.9125,-0.1047
000967.SZ,20231231,2.5615,22.845,19.0045,3.0602,38.385,0.4358
