ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600487.SH,20260331,3.5311,15.9795,98.5268,34.0867,51.8756,-0.0785
600487.SH,20251231,8.506,12.4573,-3.1982,11.4541,51.7331,1.1383
600487.SH,20250930,7.8888,13.3484,2.6359,17.0313,53.6883,0.2
600487.SH,20250630,5.3749,13.585,0.2411,20.4185,53.5073,0.002
600487.SH,20250331,1.8863,13.6158,8.5189,12.5849,53.0269,0.0311
600487.SH,20241231,9.5104,13.2091,28.5668,25.9597,53.4902,1.3224
600487.SH,20240930,8.1853,15.1478,28.3237,20.7909,51.2884,0.1787
600487.SH,20240630,5.7239,16.5429,28.7993,14.8301,52.202,0.0011
600487.SH,20240331,1.586,15.041,29.8749,8.448,54.6024,0.0702
600487.SH,20231231,8.2392,15.305,35.7676,2.4917,55.0032,0.753
