ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002192.SZ,20260331,7.7866,74.3523,1296.2633,295.7697,22.506,-0.4375
002192.SZ,20251231,7.3594,51.1754,29.5217,49.7124,27.1004,1.1956
002192.SZ,20250930,3.7164,45.8596,-21.2196,26.2115,21.8036,0.8717
002192.SZ,20250630,2.1778,45.1161,-48.5379,21.056,21.4212,0.6931
002192.SZ,20250331,0.4219,41.8389,-28.6932,15.3036,19.3227,0.0288
002192.SZ,20241231,5.7278,47.5266,-43.4119,-53.6378,20.9019,1.7358
002192.SZ,20240930,4.9532,45.974,-48.9376,-51.8355,20.7976,1.3563
002192.SZ,20240630,4.3546,44.5303,-45.0909,-60.5436,21.9246,1.0808
002192.SZ,20240331,0.4985,42.6985,-54.7491,-57.421,21.9732,0.4143
002192.SZ,20231231,10.6128,54.8589,-84.412,-59.5344,24.91,0.9307
