ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002261.SZ,20260331,-0.3014,17.2129,-5.9588,-4.7247,35.6151,-0.2001
002261.SZ,20251231,-1.6038,16.3293,163.4266,-22.7934,34.8702,0.6177
002261.SZ,20250930,0.2369,17.6251,852.0292,-29.4262,36.2067,0.6158
002261.SZ,20250630,-0.5317,16.1921,2262.8335,-24.4181,41.1848,0.233
002261.SZ,20250331,-0.9842,13.8588,979.7474,-23.3271,48.5503,0.0395
002261.SZ,20241231,-4.0351,13.9544,-323.5135,30.2152,52.0829,0.6165
002261.SZ,20240930,0.3745,15.9442,-84.8529,57.2588,51.6652,0.1537
002261.SZ,20240630,0.1492,17.8214,-94.2312,61.0654,53.1777,-0.2838
002261.SZ,20240331,0.181,15.0904,-85.5266,16.7118,49.0441,-0.2292
002261.SZ,20231231,0.6225,20.5242,104.4397,41.0201,48.7648,-0.933
