ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002050.SZ,20260331,3.0623,27.7967,2.6793,1.3574,33.2778,0.2628
002050.SZ,20251231,15.5086,28.777,31.0963,10.9656,35.1493,1.2098
002050.SZ,20250930,12.1071,28.0837,40.8513,16.8576,34.2487,0.7266
002050.SZ,20250630,8.3128,28.1158,39.3145,18.9142,36.8049,0.3076
002050.SZ,20250331,4.3172,26.8272,39.4715,19.099,44.9056,0.1253
002050.SZ,20241231,16.7666,27.4709,6.0997,13.8016,46.3079,1.1699
002050.SZ,20240930,12.3727,27.6971,6.5909,8.3639,45.8003,0.5341
002050.SZ,20240630,8.4973,27.4617,8.586,9.156,44.8385,0.3112
002050.SZ,20240331,3.713,27.0518,7.7304,13.3974,43.4199,0.0289
002050.SZ,20231231,18.9198,27.8921,13.5096,15.038,43.3572,0.9977
