ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603626.SH,20260331,-4.1976,11.4064,512.7763,-9.5086,52.8612,-0.1303
603626.SH,20251231,-20.1629,8.0329,26.374,-7.3701,64.3112,0.6171
603626.SH,20250930,-8.1688,9.9516,50.9436,-6.4471,58.3352,0.3313
603626.SH,20250630,-7.2221,7.6598,34.5076,-9.1302,59.7446,0.107
603626.SH,20250331,-4.2405,4.8201,-31.5467,-9.591,60.1374,-0.0423
603626.SH,20241231,-16.5913,5.3383,-69.4413,30.2589,59.4143,0.1977
603626.SH,20240930,-9.2146,6.6821,-46.113,37.1018,55.4003,0.1519
603626.SH,20240630,-6.3439,5.3353,-132.1251,35.6215,53.7928,0.1672
603626.SH,20240331,-2.8077,7.474,15.1483,46.1274,49.0676,-0.067
603626.SH,20231231,-9.6906,12.559,-424.2886,-24.1581,46.5282,1.1141
