ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300776.SZ,20260331,3.7218,47.4861,0.3265,-24.6782,39.4914,0.8779
300776.SZ,20251231,12.857,46.5705,-1.5898,0.9309,41.1046,0.4246
300776.SZ,20250930,12.6742,46.1955,29.3855,23.6906,41.5724,0.0414
300776.SZ,20250630,8.8136,47.6439,38.3689,29.2026,44.3254,-0.5232
300776.SZ,20250331,4.4305,47.9037,20.7639,24.5481,46.397,-0.6585
300776.SZ,20241231,15.0436,46.9333,14.4029,25.2008,47.6737,-0.5999
300776.SZ,20240930,11.0787,48.2903,12.9475,25.0466,48.1116,-0.3096
300776.SZ,20240630,7.2144,48.0602,35.5129,34.399,51.9026,-0.3881
300776.SZ,20240331,4.0874,48.6503,44.4845,29.6012,53.3941,-0.1147
300776.SZ,20231231,14.9936,48.3785,12.1581,21.4894,55.2845,2.8443
