ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002317.SZ,20260331,2.4986,57.2868,20.8338,-1.5801,20.4392,0.1665
002317.SZ,20251231,7.0503,56.1188,192.1773,2.242,19.0993,0.3591
002317.SZ,20250930,6.1826,56.7954,68.3965,-1.0099,20.1557,0.1824
002317.SZ,20250630,4.7452,58.0665,114.9597,-4.7375,21.5216,0.0466
002317.SZ,20250331,1.9834,56.5844,61.056,-1.0704,21.7621,-0.0336
002317.SZ,20241231,-6.2945,56.0341,-213.6299,-5.4828,27.7911,0.3967
002317.SZ,20240930,4.3102,56.0832,-46.7604,-7.8819,21.9394,0.3528
002317.SZ,20240630,4.0213,56.925,-58.087,-7.9554,23.2628,0.2492
002317.SZ,20240331,1.6476,56.4901,-63.1975,-14.1465,26.4594,-0.0931
002317.SZ,20231231,7.5636,58.5959,-18.2509,-2.4513,29.9271,0.2234
