ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002049.SZ,20260331,1.9531,52.5811,180.271,46.1071,25.47,-0.412
002049.SZ,20251231,9.3254,55.559,21.8606,11.5177,27.4044,0.9022
002049.SZ,20250930,9.0495,56.6007,25.0358,15.0474,27.0229,0.336
002049.SZ,20250630,5.1679,55.5553,-6.1813,6.0712,27.2259,0.5623
002049.SZ,20250331,0.8059,54.0964,-61.1091,-10.0466,27.1107,-0.2558
002049.SZ,20241231,7.7019,55.7728,-53.4322,-27.2563,28.4374,1.7271
002049.SZ,20240930,7.3711,56.814,-50.2651,-24.5577,26.838,1.1454
002049.SZ,20240630,5.3304,57.9527,-47.043,-23.1808,27.5031,0.7447
002049.SZ,20240331,1.9197,57.6742,-47.4365,-26.1577,29.1191,-0.3201
002049.SZ,20231231,22.3918,61.1922,-3.8447,6.2566,33.1048,2.0856
