ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002842.SZ,20260331,18.5158,31.0206,2917.126,138.6536,62.4388,-1.7799
002842.SZ,20251231,13.6782,14.3621,260.5584,37.7086,56.9689,0.3372
002842.SZ,20250930,4.9071,11.8113,259.6507,24.004,51.9124,-0.2216
002842.SZ,20250630,1.0256,10.3473,277.6488,3.2402,49.6013,-0.1511
002842.SZ,20250331,0.4557,9.2054,140.0354,4.1842,53.4939,-0.3361
002842.SZ,20241231,-15.1743,5.7523,30.6843,-2.7651,62.9153,0.1439
002842.SZ,20240930,-7.9116,5.9668,19.9297,-4.6095,60.8581,-0.1164
002842.SZ,20240630,-4.9414,6.0152,43.4829,-3.9248,59.546,-0.0572
002842.SZ,20240331,-2.6197,4.1356,-1321.0905,18.8666,62.5953,0.0195
002842.SZ,20231231,-14.6456,5.9713,-212.9307,7.4812,61.0556,0.1802
