ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600237.SH,20260331,,23.5944,-9.7378,-15.9973,25.453,0.0972
600237.SH,20251231,5.7528,27.3024,25.2404,8.3099,27.1688,0.3213
600237.SH,20250930,3.8118,25.2734,28.8829,11.3714,26.2212,0.2451
600237.SH,20250630,2.8013,26.1608,25.5385,13.8807,23.9688,0.0659
600237.SH,20250331,1.3169,23.2305,12.5264,16.7171,23.5624,0.0129
600237.SH,20241231,4.8593,25.3968,10.3631,18.9104,21.6043,0.3045
600237.SH,20240930,3.2037,24.0541,9.495,20.4537,22.7985,0.1427
600237.SH,20240630,2.4517,24.5318,8.9163,19.018,21.3721,0.0015
600237.SH,20240331,1.3711,23.2472,8.4591,19.6601,23.5467,-0.0339
600237.SH,20231231,5.5981,23.9266,17.299,4.1063,25.9817,0.3468
