ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300296.SZ,20260331,0.0432,31.4151,-77.7769,-21.5984,39.8039,-0.0312
300296.SZ,20251231,2.9483,31.4148,134.545,-1.2027,40.5722,0.3929
300296.SZ,20250930,2.9064,28.5086,53.7052,-2.9806,40.1643,0.2135
300296.SZ,20250630,1.8234,26.9845,34.0319,-3.3323,40.2253,0.1553
300296.SZ,20250331,0.7696,26.5178,-24.3704,-7.5942,39.4632,0.0511
300296.SZ,20241231,-11.5777,28.0975,-411.2615,-6.1106,40.5774,0.2495
300296.SZ,20240930,1.6911,27.6673,-60.6469,-9.2671,40.9387,0.1103
300296.SZ,20240630,1.221,27.3555,-62.1113,-9.6178,40.6337,0.0816
300296.SZ,20240331,0.9958,29.0992,-17.0089,1.0247,41.113,0.0634
300296.SZ,20231231,2.3257,31.0083,1.6029,-6.606,43.2621,0.3535
