ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600489.SH,20260331,7.5687,20.4656,129.2346,52.0092,43.013,-0.4474
600489.SH,20251231,19.9987,16.7054,45.7058,20.6213,41.7518,1.7278
600489.SH,20250930,14.8918,17.4398,39.1839,17.2251,45.194,0.3019
600489.SH,20250630,,18.6339,54.6362,22.9039,44.7828,0.0211
600489.SH,20250331,4.5398,19.6403,32.6517,12.8777,43.3894,-0.4043
600489.SH,20241231,13.2525,15.2495,13.7056,7.0066,41.4573,1.6277
600489.SH,20240930,9.9616,15.3992,27.5547,1.0756,42.4665,0.5076
600489.SH,20240630,6.4839,16.5322,27.6944,-3.3371,46.6024,-0.1185
600489.SH,20240331,2.8187,14.7073,43.7299,-1.3737,42.7425,0.222
600489.SH,20231231,,13.2756,57.1086,7.1951,41.6555,1.3252
