ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000001.SZ,20260331,2.6456,,3.0292,4.6516,90.983,1.95
000001.SZ,20251231,8.1497,,-4.2127,-10.3978,90.6985,16.28
000001.SZ,20250930,7.5573,,-3.4987,-9.7811,91.0187,3.7
000001.SZ,20250630,4.9617,,-3.8989,-10.0438,91.318,9.0
000001.SZ,20250331,2.8059,,-5.5987,-13.0539,91.2405,8.4
000001.SZ,20241231,9.272,,-4.1912,-10.9315,91.4228,3.26
000001.SZ,20240930,8.2568,,0.2372,-12.5766,91.4641,7.07
000001.SZ,20240630,,,1.938,-12.9534,91.6255,5.8602
000001.SZ,20240331,3.1122,,2.26,-14.0317,91.5248,-1.1
000001.SZ,20231231,10.2383,,2.063,-8.4471,91.5461,4.76
