ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600184.SH,20260331,0.0,28.3413,17.0323,2.9923,36.5774,0.3711
600184.SH,20251231,1.6979,18.1114,124.7849,88.2019,34.9397,-0.6277
600184.SH,20250930,0.5978,19.4387,2131.9572,35.5609,33.1524,-0.3786
600184.SH,20250630,0.3185,18.335,92.9638,20.2257,44.6621,-0.1944
600184.SH,20250331,-0.0573,19.1696,110.2663,33.0367,44.7164,0.0479
600184.SH,20241231,-9.4824,9.8084,-397.9509,-41.0583,44.0103,0.0986
600184.SH,20240930,-0.3852,15.6681,-97.4832,-30.5263,41.9626,-0.0478
600184.SH,20240630,-0.0549,15.3652,-80.1,-30.9785,42.9885,0.1438
600184.SH,20240331,-0.6989,12.5572,-243.3934,-27.6553,43.3164,0.3794
600184.SH,20231231,1.7193,16.7143,-2.5972,-12.4325,37.9892,-0.8458
