ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688123.SH,20260331,1.0159,48.9346,-68.9954,7.2503,5.0407,0.1024
688123.SH,20251231,13.7066,57.2899,25.2546,18.7699,6.3885,2.5216
688123.SH,20250930,12.2413,59.7834,51.3281,21.2885,6.2114,1.9112
688123.SH,20250630,7.7417,60.2501,43.5017,11.6921,5.0396,0.9387
688123.SH,20250331,3.5792,60.2918,94.7146,5.5995,4.6929,0.4507
688123.SH,20241231,12.6388,54.8091,189.2343,46.1708,6.2148,1.919
688123.SH,20240930,9.8073,54.8549,156.458,53.2979,5.6074,1.3508
688123.SH,20240630,7.2228,54.6982,124.9277,62.3695,5.751,1.0456
688123.SH,20240331,,54.6222,138.0517,72.4915,5.1005,0.362
688123.SH,20231231,4.5434,46.5884,-71.6313,-28.2484,5.2483,0.6493
