ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688268.SH,20260331,1.6168,30.1957,-23.6953,13.7042,41.7175,0.441
688268.SH,20251231,6.1509,30.873,-26.7492,1.7019,42.3695,2.1698
688268.SH,20250930,5.8583,33.7814,-10.3225,-1.3564,41.8401,1.5377
688268.SH,20250630,3.7857,33.466,-18.9731,-5.7739,39.9146,0.755
688268.SH,20250331,2.0916,33.7026,-1.5494,1.5668,40.3765,0.5155
688268.SH,20241231,9.2429,31.8972,7.9859,-7.016,39.243,2.4403
688268.SH,20240930,6.9069,31.8754,9.092,-6.2593,39.5269,1.7862
688268.SH,20240630,4.9044,31.6196,28.8546,-3.0438,38.6238,1.2764
688268.SH,20240331,2.3607,33.0445,12.6782,-7.2973,39.7939,0.6605
688268.SH,20231231,9.5388,30.5863,-17.1792,-16.798,40.861,1.4113
