ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301099.SZ,20260331,4.293,11.8477,642.2928,63.5835,66.9021,-1.6308
301099.SZ,20251231,9.1485,12.7661,1.6937,83.1639,65.2915,-1.937
301099.SZ,20250930,6.2903,13.1397,-19.295,105.2678,64.7012,-1.3924
301099.SZ,20250630,2.9271,13.9691,1.4682,125.7395,62.2617,-0.893
301099.SZ,20250331,0.51,13.3481,-49.2392,121.0475,56.3958,-0.1306
301099.SZ,20241231,8.5361,17.8834,132.7865,46.1376,61.3558,-0.0686
301099.SZ,20240930,5.7129,18.0737,173.3478,37.0806,62.3638,4.1185
301099.SZ,20240630,4.4312,19.009,46.966,32.0009,52.1351,3.6833
301099.SZ,20240331,1.9666,19.0595,70.2333,36.9146,53.1709,0.1096
301099.SZ,20231231,4.8775,17.8707,-65.4538,12.1413,52.8708,-1.5512
