ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601211.SH,20260331,,,-47.8154,58.9069,84.4491,3.0812
601211.SH,20251231,8.535,,113.52,87.3988,83.6259,4.6026
601211.SH,20250930,6.5887,,131.8,101.6025,83.1295,1.8418
601211.SH,20250630,2.9582,,213.74,77.7108,81.3678,0.7555
601211.SH,20250331,1.3373,,391.78,47.4776,80.1273,-2.8244
601211.SH,20241231,7.3665,,38.94,20.0763,83.0614,6.3013
601211.SH,20240930,5.4191,,10.38,7.294,81.4399,4.0229
601211.SH,20240630,2.7198,,-12.64,-6.894,80.5345,-0.0886
601211.SH,20240331,1.2186,,-18.13,-14.0498,80.6743,-1.4617
601211.SH,20231231,5.3702,,-18.55,1.8889,81.2646,0.809
