ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002738.SZ,20260331,3.8677,57.516,276.679,-10.4411,29.9549,0.0301
002738.SZ,20251231,3.4006,25.4538,-39.5436,22.0241,31.3997,2.2201
002738.SZ,20250930,1.0094,19.6571,-62.5798,34.9881,32.3465,0.6815
002738.SZ,20250630,0.0623,17.9569,-81.1564,34.8921,29.448,-0.488
002738.SZ,20250331,0.349,22.2799,-47.3824,36.3708,30.5014,-1.1042
002738.SZ,20241231,4.9474,32.7508,-65.7192,-10.8005,27.3648,0.693
002738.SZ,20240930,3.4476,35.4605,-73.6361,-28.6914,24.7583,-0.2306
002738.SZ,20240630,3.6939,41.6198,-68.5177,-32.7625,22.519,-0.1468
002738.SZ,20240331,1.8577,38.067,-76.6261,-45.6312,19.7677,-0.1452
002738.SZ,20231231,21.6393,54.8086,-32.9811,-25.2188,23.0494,4.1213
