ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000417.SZ,20260331,0.9124,25.7043,-14.58,-16.8636,52.1945,-0.1245
000417.SZ,20251231,0.594,24.7083,-15.9303,-4.8328,52.8426,-0.1812
000417.SZ,20250930,0.5921,25.1632,-17.4849,-4.3255,53.3691,-0.5712
000417.SZ,20250630,1.159,25.0646,-9.9314,0.0154,53.0093,-0.5695
000417.SZ,20250331,1.2516,24.1509,-28.463,6.5504,53.4043,-0.6727
000417.SZ,20241231,2.9418,26.4689,-27.8205,5.1978,56.5085,0.881
000417.SZ,20240930,3.4795,27.0261,-20.357,3.8781,54.3922,0.0468
000417.SZ,20240630,3.3291,27.8258,-24.1368,2.0189,53.4933,-0.1662
000417.SZ,20240331,1.9066,27.7116,8.9015,1.6814,55.5441,-0.0606
000417.SZ,20231231,2.5744,27.6806,54.3944,6.1276,57.5139,1.0711
