ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300757.SZ,20260331,-2.4307,36.3114,-48.3295,69.3256,55.4207,-0.0477
300757.SZ,20251231,-7.5132,34.5196,-203.9992,-14.1449,54.1142,1.2398
300757.SZ,20250930,-7.9113,30.367,-205.0145,-59.0436,53.4932,0.334
300757.SZ,20250630,-4.6282,27.7619,-161.4708,-65.528,52.5837,-0.0915
300757.SZ,20250331,-2.6408,17.4689,-543.7049,-63.2384,56.6704,-0.312
300757.SZ,20241231,6.3164,28.7039,-17.1747,-29.6041,57.513,-2.0457
300757.SZ,20240930,7.1142,29.4077,119.9342,-5.9312,57.8716,-2.4203
300757.SZ,20240630,5.4165,28.6638,252.5329,14.8541,60.587,-1.7708
300757.SZ,20240331,0.5788,23.446,39.2339,1.5238,63.6113,-1.0837
300757.SZ,20231231,8.1192,22.8458,195.0531,73.997,61.8184,-0.2527
