ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000981.SZ,20260331,-4.4853,17.0603,208.9408,-32.6201,60.1435,-0.0039
000981.SZ,20251231,-65.8702,15.4037,158.8695,-34.2386,63.4392,-0.0148
000981.SZ,20250930,-31.3071,15.7515,131.494,-26.7621,81.279,-0.0193
000981.SZ,20250630,-23.2935,16.2403,118.9286,-17.2999,86.5331,-0.021
000981.SZ,20250331,-8.8052,18.9425,298.1403,-7.4174,87.988,-0.0128
000981.SZ,20241231,-68.7613,16.3695,15.2808,-6.8523,89.3386,0.0743
000981.SZ,20240930,-23.9388,20.6376,32.7443,-7.1349,81.0669,0.0334
000981.SZ,20240630,-16.0196,23.3667,28.6791,-22.5373,80.9024,0.061
000981.SZ,20240331,0.3475,20.1985,332.4591,2.0729,76.2697,0.066
000981.SZ,20231231,-58.0562,14.3715,-112.3578,42.7312,78.5821,-0.0658
