ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688525.SH,20260331,40.3727,53.3049,1567.8539,341.528,64.9551,-5.748
688525.SH,20251231,19.9983,21.4405,429.0687,68.815,64.4719,-4.224
688525.SH,20250930,-0.5181,13.9101,-86.6674,30.8424,64.1812,-3.1778
688525.SH,20250630,-7.0037,9.0694,-179.6848,13.7049,63.5534,-1.5188
688525.SH,20250331,-9.1708,1.9865,-217.8651,-10.6165,75.4157,-0.3326
688525.SH,20241231,3.0864,18.1893,125.8238,86.4563,69.4664,1.2332
688525.SH,20240930,10.2534,22.5138,147.1303,136.7633,66.775,1.1485
688525.SH,20240630,13.0636,25.553,195.5765,199.6445,65.0795,1.5127
688525.SH,20240331,8.0683,24.7408,232.9699,305.7999,66.8485,1.1762
688525.SH,20231231,-29.5071,1.7638,-976.6778,20.2653,69.662,-4.5696
