ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603031.SH,20260331,4.5721,52.311,87.7803,-3.4215,46.1607,0.9718
603031.SH,20251231,9.3814,49.4342,34.3754,2.9387,53.266,4.091
603031.SH,20250930,6.8846,49.3865,16.322,0.3897,39.741,3.1433
603031.SH,20250630,,48.282,14.3848,4.9765,39.7505,2.1884
603031.SH,20250331,3.716,49.2176,10.0083,5.7992,41.3838,1.4656
603031.SH,20241231,8.9054,48.8081,45.2003,7.428,47.0454,4.4287
603031.SH,20240930,8.0187,48.5056,45.578,7.1462,42.3802,3.3437
603031.SH,20240630,5.0331,49.2121,42.7378,4.9217,42.8289,1.6701
603031.SH,20240331,3.4861,50.8647,44.2983,11.8597,42.2828,1.2919
603031.SH,20231231,9.1251,47.392,41.9305,27.6219,40.493,5.9393
