ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688362.SH,20260331,0.0498,17.511,8.1506,23.9738,74.0324,0.9535
688362.SH,20251231,-1.8338,16.6357,23.2198,21.8661,73.0485,4.1146
688362.SH,20250930,-1.2499,16.4188,48.8747,24.2334,73.3853,2.7941
688362.SH,20250630,-1.7212,15.6093,150.4497,23.3694,72.0504,1.6807
688362.SH,20250331,-1.1175,14.1868,169.3993,30.123,71.026,0.9226
688362.SH,20241231,-1.0208,17.326,171.0237,50.9586,70.4362,4.0051
688362.SH,20240930,-1.0654,17.4785,135.3496,56.4345,70.8889,2.9782
688362.SH,20240630,-0.6369,18.0116,115.3435,65.815,70.8506,1.3348
688362.SH,20240331,-1.9076,14.2277,28.9144,71.1094,70.1282,0.4926
688362.SH,20231231,-6.4732,13.9017,-167.4766,9.8231,67.5795,2.6284
