ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603290.SH,20260331,0.2416,21.0767,-74.3244,-5.996,33.2794,-0.4643
603290.SH,20251231,5.5382,26.0857,-20.1772,18.3381,33.493,2.4839
603290.SH,20250930,5.3699,27.9061,-9.7984,23.8162,33.9366,1.5994
603290.SH,20250630,,29.7389,0.2582,26.254,33.6024,1.5215
603290.SH,20250331,1.5102,30.3775,-36.2206,14.2221,31.8079,0.721
603290.SH,20241231,7.4309,31.5548,-44.2447,-7.4351,30.086,4.0199
603290.SH,20240930,6.3394,31.6919,-35.6871,-7.7952,29.9788,2.7271
603290.SH,20240630,4.1622,31.5161,-36.0977,-9.1733,28.0673,2.1764
603290.SH,20240331,2.4849,31.784,-21.1398,3.1677,24.4721,-0.6032
603290.SH,20231231,14.5602,37.5077,11.3599,35.3897,23.4425,2.2385
