ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300721.SZ,20260331,0.3349,7.2444,111.9032,64.9188,57.1883,0.3598
300721.SZ,20251231,-9.4505,0.0779,-1247.1707,-9.7358,56.2036,0.4629
300721.SZ,20250930,-7.6803,-1.1704,-722.662,-16.5595,55.9078,-0.6966
300721.SZ,20250630,-5.3145,-2.6896,-599.2599,-20.8151,54.9055,-0.0551
300721.SZ,20250331,-3.0251,-3.6218,-835.1553,-17.1785,52.7294,-0.2958
300721.SZ,20241231,0.9325,10.8336,127.0123,-2.5479,53.0886,1.3213
300721.SZ,20240930,1.2365,11.5092,129.3463,-2.4356,51.9505,0.725
300721.SZ,20240630,1.084,11.9286,124.8328,-0.8372,51.2566,0.4168
300721.SZ,20240331,0.4169,14.9338,119.4542,7.9047,51.6635,0.0659
300721.SZ,20231231,-2.804,11.3158,-132.2067,16.716,52.5231,0.1804
