ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600114.SH,20260331,3.3656,26.5097,12.6894,5.318,46.4754,0.4267
600114.SH,20251231,16.7152,25.1883,34.9533,17.3928,47.7437,1.5886
600114.SH,20250930,13.2917,25.0629,50.103,22.3195,49.5467,1.2815
600114.SH,20250630,8.7883,23.7167,37.6149,24.5067,54.7419,0.8005
600114.SH,20250331,3.6803,21.9495,37.6079,32.4082,56.7354,0.1705
600114.SH,20241231,14.1938,23.9591,100.5915,33.2007,56.782,0.5709
600114.SH,20240930,10.072,23.6835,158.7025,29.8029,57.9488,0.2612
600114.SH,20240630,6.9347,24.4353,431.5329,33.4985,58.8394,0.2272
600114.SH,20240331,2.9308,24.0273,320.8086,37.4221,56.222,0.1328
600114.SH,20231231,5.9221,22.3309,27.0833,3.6159,56.891,0.4789
