ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600246.SH,20260331,-2.2608,3.4949,-218.3997,-8.2777,35.434,-0.0632
600246.SH,20251231,-15.1324,20.3106,-43.2726,-6.3945,33.6222,0.086
600246.SH,20250930,-2.3301,29.4104,82.9355,-4.3663,32.0087,0.0888
600246.SH,20250630,,34.9394,64.5654,-20.5044,29.5156,0.0359
600246.SH,20250331,-0.704,22.3501,44.7615,51.2106,30.3896,0.0056
600246.SH,20241231,-9.2234,35.2559,-17.1453,1.5873,30.6292,0.0155
600246.SH,20240930,-2.3689,30.7817,31.3731,-8.182,30.2708,-0.0388
600246.SH,20240630,-1.4908,31.4103,17.9658,-7.8951,30.1618,-0.0778
600246.SH,20240331,-0.8363,32.2674,-134.7286,-39.92,30.3976,-0.1077
600246.SH,20231231,-5.6572,30.9046,-20.7492,15.4042,32.029,0.0445
