ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002179.SZ,20260331,1.5678,27.9961,-37.7542,0.6939,35.1098,-0.9736
002179.SZ,20251231,8.7883,29.1907,-35.5595,3.3866,38.54,0.7373
002179.SZ,20250930,7.1846,29.6975,-30.8903,12.3646,38.7518,-0.2872
002179.SZ,20250630,6.0182,30.3268,-13.8672,21.5964,39.1056,0.1523
002179.SZ,20250331,2.624,28.4385,-14.7848,20.564,36.6836,-0.5315
002179.SZ,20241231,14.8689,36.6051,0.4491,3.0441,38.7763,1.0143
002179.SZ,20240930,11.4633,36.6075,-13.1544,-8.2301,36.9814,0.3423
002179.SZ,20240630,7.8316,37.196,-14.6052,-14.5069,36.193,0.5355
002179.SZ,20240331,3.5029,35.5545,-24.4062,-24.8717,35.1554,-0.0684
002179.SZ,20231231,17.1232,37.9532,22.8591,26.7476,38.1093,1.4565
