ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601225.SH,20260331,4.2326,31.1233,-12.379,-3.0106,40.1002,0.9982
601225.SH,20251231,16.367,29.0587,-25.0227,-14.101,41.8429,3.6379
601225.SH,20250930,12.4243,28.1879,-27.2238,-12.8134,42.1699,2.8596
601225.SH,20250630,8.0456,28.0982,-31.1764,-14.1873,42.8764,1.6313
601225.SH,20250331,4.8668,28.8823,-1.2277,-7.2994,41.7964,0.7272
601225.SH,20241231,23.5305,32.6884,-3.2051,1.473,43.7124,4.3683
601225.SH,20240930,17.7492,34.7619,-1.4609,-1.5736,34.2926,3.5829
601225.SH,20240630,12.5604,35.2582,-8.8345,-6.5355,35.4403,2.0595
601225.SH,20240331,5.815,35.2348,-32.6905,-9.7299,34.0076,0.7863
601225.SH,20231231,25.7125,37.8554,-39.666,2.4122,36.0052,3.9812
