ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300265.SZ,20260331,0.1834,13.9101,-28.148,26.0044,30.2557,-0.2218
300265.SZ,20251231,0.9381,15.1049,-31.3689,-1.8975,31.1447,0.4418
300265.SZ,20250930,1.0992,15.5102,-38.1908,0.2945,35.1582,0.1033
300265.SZ,20250630,0.7906,15.6564,-59.4939,7.0053,37.3713,-0.0891
300265.SZ,20250331,0.1904,19.3478,-49.4675,-12.9845,33.3206,-0.1037
300265.SZ,20241231,1.4499,15.2465,-53.3634,4.2717,34.3537,0.3132
300265.SZ,20240930,2.0101,16.5296,-45.9409,-0.4489,33.7001,-0.2184
300265.SZ,20240630,1.7013,16.8898,-34.9121,-12.3363,34.5426,-0.371
300265.SZ,20240331,0.2839,15.8353,-68.456,-26.2767,31.5356,-0.1586
300265.SZ,20231231,4.6548,17.7685,24.1337,12.6731,29.7154,0.2585
