ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600378.SH,20260331,1.665,23.9676,66.7299,34.0233,40.1982,-0.582
600378.SH,20251231,8.1018,25.2503,37.0727,19.4947,40.6177,1.491
600378.SH,20250930,6.9163,25.1815,44.5731,20.5005,39.6859,0.613
600378.SH,20250630,,23.5328,20.8491,19.4541,39.8847,0.2052
600378.SH,20250331,0.9949,22.6879,10.5349,10.9593,41.7692,-0.1084
600378.SH,20241231,5.0348,21.7288,-10.942,-3.8336,41.7221,0.6659
600378.SH,20240930,5.5118,22.7256,-18.5951,-11.6148,50.5643,0.3452
600378.SH,20240630,4.3045,27.4482,-26.3223,-19.6261,44.8314,-0.1922
600378.SH,20240331,1.5793,26.7702,-39.8706,-21.6195,44.4189,-0.3852
600378.SH,20231231,9.6914,26.6512,-22.7614,-13.4011,45.705,1.1984
