ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688766.SH,20260331,9.7465,44.6832,1259.8748,256.078,27.4706,1.646
688766.SH,20251231,7.1257,28.3666,-29.0325,28.6202,26.1937,0.5557
688766.SH,20250930,1.6516,29.9642,-73.7268,4.8906,13.2895,0.3779
688766.SH,20250630,1.1956,31.0252,-70.0453,1.1919,10.2653,-0.2839
688766.SH,20250331,0.8495,31.4514,-63.0121,0.3417,8.251,-1.3544
688766.SH,20241231,12.9885,33.5525,705.7398,60.0257,14.002,1.009
688766.SH,20240930,11.1317,33.3647,321.2553,78.1252,13.3954,-0.1131
688766.SH,20240630,7.5547,33.7436,273.782,91.2231,13.1123,-0.7627
688766.SH,20240331,3.1499,31.7991,277.4059,98.517,11.3938,-0.6697
688766.SH,20231231,-3.3164,24.2889,-158.0594,21.8659,8.7902,0.2891
