ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002074.SZ,20260331,0.1405,16.0566,-79.0394,29.2965,71.9675,0.0856
002074.SZ,20251231,1.5679,16.1749,97.4885,27.3471,70.9889,1.9979
002074.SZ,20250930,0.3138,16.8154,514.3512,17.2121,71.718,0.2521
002074.SZ,20250630,0.2789,16.4181,35.2162,15.4798,72.2162,0.18
002074.SZ,20250331,0.0563,18.2808,45.5532,20.6091,72.8093,0.0707
002074.SZ,20241231,1.029,18.0033,28.556,11.98,72.2771,1.5014
002074.SZ,20240930,0.2277,17.9831,41.1066,15.595,74.3082,0.1358
002074.SZ,20240630,0.1973,17.8094,29.6866,10.2046,73.77,0.1006
002074.SZ,20240331,0.0428,17.8598,-8.5592,4.6107,73.6749,0.0404
002074.SZ,20231231,0.4786,16.922,201.283,37.107,71.9039,1.3549
