ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600707.SH,20260331,-0.0874,15.4367,-98.284,-7.3867,38.6464,0.2426
600707.SH,20251231,1.0695,16.268,-69.8164,-3.1769,39.0074,1.1686
600707.SH,20250930,1.4831,17.5854,-69.1351,-4.0407,40.8577,0.7281
600707.SH,20250630,,17.988,-50.6853,-6.7197,46.4309,0.5617
600707.SH,20250331,1.4127,20.3972,16.0859,1.7718,46.5558,0.2793
600707.SH,20241231,4.9626,19.448,87.5536,1.7303,45.6174,1.21
600707.SH,20240930,5.226,22.6365,301.8496,4.6119,46.9832,0.913
600707.SH,20240630,4.0077,23.7188,439.2129,15.9089,47.2331,0.6074
600707.SH,20240331,1.2293,19.5518,160.3238,28.8526,46.8448,0.3685
600707.SH,20231231,1.8094,14.9458,124.8311,27.8634,47.4747,0.8417
