ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300706.SZ,20260331,3.1675,12.4689,572.3871,41.6122,64.644,0.2569
300706.SZ,20251231,-6.109,6.506,-117.4527,20.6154,64.0631,0.0842
300706.SZ,20250930,-4.035,4.9271,-411.2825,17.5901,64.8505,-0.182
300706.SZ,20250630,-4.5258,3.9102,-693.9789,15.1082,61.2564,-0.004
300706.SZ,20250331,-1.1265,5.753,-15.7772,12.008,60.9516,-0.2177
300706.SZ,20241231,-5.6531,6.2256,-306.446,23.4973,60.7098,0.3955
300706.SZ,20240930,1.0878,8.513,-28.3287,33.0755,57.3122,0.3031
300706.SZ,20240630,0.6911,8.8355,-37.2978,29.4053,54.1438,0.1649
300706.SZ,20240331,-0.5669,7.3228,-5.4012,28.8868,56.479,0.2017
300706.SZ,20231231,0.5982,11.6326,-12.8602,37.8647,53.7759,-0.0896
