ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000776.SZ,20260331,2.8758,,70.73,64.3348,84.1179,2.4183
000776.SZ,20251231,9.3884,,42.18,34.3301,83.3459,-3.6526
000776.SZ,20250930,7.1145,,61.64,41.0436,83.2664,-0.237
000776.SZ,20250630,4.2279,,48.31,34.3761,80.8075,-0.1617
000776.SZ,20250331,1.8362,,79.23,46.2865,80.8861,-1.7997
000776.SZ,20241231,6.2929,,38.11,16.7353,79.8239,1.3083
000776.SZ,20240930,4.6576,,16.43,6.2363,80.7832,4.0891
000776.SZ,20240630,3.1599,,-3.88,-11.0248,78.8707,-4.4054
000776.SZ,20240331,1.1082,,-28.67,-23.5866,80.9029,-1.5564
000776.SZ,20231231,5.0868,,-12.0,-7.2914,79.3786,-1.1703
