ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000690.SZ,20260331,2.4989,23.4015,3.4308,5.9775,40.2943,0.3648
000690.SZ,20251231,8.1869,18.6038,45.207,9.2346,41.5638,0.8152
000690.SZ,20250930,6.2967,18.276,38.6244,10.6126,42.7923,0.6646
000690.SZ,20250630,4.4252,17.7789,52.6239,17.3272,42.7836,0.5891
000690.SZ,20250331,2.3835,20.1668,46.3973,-6.9071,40.9515,0.2464
000690.SZ,20241231,5.8508,14.9184,-20.5954,-23.0767,42.4263,0.7718
000690.SZ,20240930,4.9745,15.214,-8.1897,-20.7058,43.9515,0.7133
000690.SZ,20240630,3.3918,15.8158,16.6198,-25.6935,43.7005,0.4073
000690.SZ,20240331,,13.6784,713.1379,-1.8869,41.4167,0.1966
000690.SZ,20231231,7.2158,13.5594,385.1677,9.1323,41.7137,0.9224
