ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688372.SH,20260331,1.8461,34.9599,173.3908,71.7901,52.2399,1.5093
688372.SH,20251231,8.1124,39.3679,136.4513,46.224,61.5948,4.7371
688372.SH,20250930,5.2598,38.6752,226.4092,46.2155,58.7016,3.3565
688372.SH,20250630,2.0086,34.496,831.0292,47.5297,56.8045,2.2872
688372.SH,20250331,0.5375,32.669,8577.5343,55.3869,48.6723,1.7384
688372.SH,20241231,4.2464,37.1109,8.6719,46.2096,46.7561,5.4624
688372.SH,20240930,2.1056,34.3809,-30.8113,43.6205,42.0054,2.6387
688372.SH,20240630,0.1713,28.5552,-84.6579,37.8453,38.399,1.7853
688372.SH,20240331,-0.1672,26.539,-101.1195,30.9913,34.2197,0.7813
688372.SH,20231231,3.7485,38.9633,-51.5667,0.4777,31.8571,4.0799
