ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300475.SZ,20260331,30.9158,9.1217,7835.0639,200.5964,75.4006,5.6851
300475.SZ,20251231,15.9381,3.9748,106.2294,45.2381,65.5842,3.0942
300475.SZ,20250930,11.2759,3.1344,-1.3642,59.8986,63.2727,-0.101
300475.SZ,20250630,5.0877,2.6508,0.9541,119.3533,63.7743,-1.0744
300475.SZ,20250331,0.5032,1.9843,18.6567,243.3325,65.2168,-0.1057
300475.SZ,20241231,10.9477,4.2953,-30.0775,115.4045,60.416,-0.1041
300475.SZ,20240930,15.0752,5.1934,68.0575,116.2572,68.7705,-0.9148
300475.SZ,20240630,8.1319,5.9341,-11.443,80.1778,56.8676,-2.3028
300475.SZ,20240331,2.0667,5.2932,-83.4949,46.8616,50.0086,-1.2381
300475.SZ,20231231,13.407,5.805,20.2869,-18.1859,41.2434,1.5553
