ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688559.SH,20260331,0.307,21.858,113.3527,144.3632,83.6926,5.2646
688559.SH,20251231,-34.0024,20.6405,-439.3793,-6.8007,82.7769,3.1926
688559.SH,20250930,-33.2335,17.7592,-645.039,-25.4675,82.3563,1.5629
688559.SH,20250630,-24.897,15.2003,-565.6537,-30.498,79.4418,1.0007
688559.SH,20250331,-6.294,17.5602,-556.4648,-48.5758,74.3373,0.3417
688559.SH,20241231,-7.742,21.2665,-150.6826,-5.8236,72.0168,-2.8872
688559.SH,20240930,4.5044,26.064,-46.3833,7.9155,69.8331,-3.4501
688559.SH,20240630,5.2919,26.9833,-17.666,11.5772,77.3548,-3.3812
688559.SH,20240331,1.0788,26.5209,31.0106,17.0437,77.9634,-4.318
688559.SH,20231231,11.334,29.2148,-15.4198,17.0286,78.4771,-4.8689
