ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601898.SH,20260331,2.374,25.5094,-3.1866,-10.9474,45.3102,0.4335
601898.SH,20251231,11.3555,27.4891,-7.2707,-21.8269,45.8167,2.247
601898.SH,20250930,8.0118,25.9455,-14.5712,-21.2431,45.8185,1.5922
601898.SH,20250630,4.9757,24.6198,-21.2825,-19.9474,45.0207,0.5782
601898.SH,20250331,2.5612,24.6469,-19.9547,-15.4269,44.796,0.0284
601898.SH,20241231,12.9057,24.8787,-1.0807,-1.8501,46.2946,2.5749
601898.SH,20240930,9.8258,25.1807,-12.4279,-10.1123,47.0762,1.9426
601898.SH,20240630,6.6233,26.0197,-17.2972,-14.972,47.9731,1.123
601898.SH,20240331,3.3294,27.0504,-30.5474,-23.2662,46.1489,0.2568
601898.SH,20231231,14.0885,25.068,6.9828,-12.5163,47.6808,3.2405
