ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688456.SH,20260331,2.0526,7.4561,193.0453,58.9977,44.9417,-2.0283
688456.SH,20251231,4.1673,7.98,17.7626,20.8934,40.0806,-0.9112
688456.SH,20250930,3.0446,7.5798,27.9999,20.802,41.1949,-0.7884
688456.SH,20250630,2.3756,7.712,21.6813,18.2888,31.9991,-0.8094
688456.SH,20250331,0.6931,7.3246,5.7059,20.3419,29.3903,-1.1896
688456.SH,20241231,2.7758,7.6443,7.7344,20.4359,29.0579,-0.0271
688456.SH,20240930,2.3432,8.0741,5.7534,17.526,30.956,-1.5472
688456.SH,20240630,1.9526,8.8578,-1.1058,19.3194,28.9739,-0.9701
688456.SH,20240331,0.5297,8.5833,-8.4379,8.76,25.9905,-0.7347
688456.SH,20231231,2.0969,8.3087,-0.5861,-3.5807,25.5017,0.0112
