ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688702.SH,20260331,-1.3114,49.4469,-12.0538,11.3996,9.1827,-0.2985
688702.SH,20251231,-9.5524,49.2098,-119.6513,6.3508,11.9452,0.4562
688702.SH,20250930,-1.5848,49.1458,112.2963,2.9827,11.8541,0.5553
688702.SH,20250630,-2.6933,46.6988,58.3578,-4.5551,9.6695,0.3385
688702.SH,20250331,-1.57,44.053,-150.4241,-12.3002,10.6829,0.2246
688702.SH,20241231,-4.6135,40.1093,-249.5239,4.2809,12.3521,0.4249
688702.SH,20240930,-4.4925,38.9477,-275.2123,-7.9536,18.8485,0.14
688702.SH,20240630,-3.4119,37.4626,-260.435,-17.2783,21.7343,-0.0881
688702.SH,20240331,-0.9277,37.9381,-138.732,-13.6131,23.4294,-0.198
688702.SH,20231231,-4.8709,36.2584,33.6155,35.1676,24.671,-0.6421
