ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000063.SZ,20260331,,28.2762,-46.5817,6.1267,,
000063.SZ,20251231,4.5474,30.2506,-33.3189,10.3849,65.2607,0.82
000063.SZ,20250930,5.2455,30.5494,-32.6877,11.6332,64.8822,0.3716
000063.SZ,20250630,5.5591,32.4509,-11.7729,14.508,65.2768,0.27
000063.SZ,20250331,2.6972,34.2714,-10.5002,7.8157,66.6994,0.387
000063.SZ,20241231,8.7761,37.9127,-9.661,-2.3759,64.7361,2.4
000063.SZ,20240930,9.8322,40.434,0.832,0.7284,63.6266,1.6828
000063.SZ,20240630,7.1727,40.4703,4.7567,2.936,65.5679,1.4635
000063.SZ,20240331,3.8153,42.0217,3.7358,4.9255,65.8222,0.6236
000063.SZ,20231231,11.6852,41.5294,15.4135,1.0544,65.9972,3.64
