ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002938.SZ,20260331,0.947,22.9485,-5.2067,-1.2486,30.3587,1.3359
002938.SZ,20251231,10.6703,21.5,3.2453,11.4018,28.8626,3.1431
002938.SZ,20250930,6.9308,20.6375,21.9477,14.3437,31.4232,1.8371
002938.SZ,20250630,3.6263,19.0726,57.223,24.7538,29.2429,1.8451
002938.SZ,20250331,1.4748,17.8332,-1.8319,20.9419,25.8348,1.0803
002938.SZ,20241231,11.4357,20.7646,10.1431,9.5875,27.4368,3.0547
002938.SZ,20240930,6.4224,20.4659,7.0463,14.8165,30.608,1.2586
002938.SZ,20240630,2.5694,17.974,-3.3992,13.7906,26.829,1.2033
002938.SZ,20240331,1.6871,20.3744,18.8121,0.2931,24.972,0.8579
002938.SZ,20231231,11.0097,21.3375,-34.4123,-11.4466,29.8091,3.4341
