ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688037.SH,20260331,-0.2706,46.6893,-24.7021,20.0751,54.0577,-1.7036
688037.SH,20251231,-0.6596,35.3897,-64.6445,11.1132,54.4787,0.5107
688037.SH,20250930,-3.4713,34.5194,-109.336,-10.3514,54.7689,-1.1518
688037.SH,20250630,,36.2625,-79.0853,2.2365,51.1832,-1.4066
688037.SH,20250331,-1.4837,34.2942,-70.8949,12.7371,50.245,-0.9871
688037.SH,20241231,2.8909,37.6741,-19.0779,2.1338,49.6187,2.1984
688037.SH,20240930,1.6327,42.4557,-51.1239,-8.4438,49.5926,0.9448
688037.SH,20240630,1.4779,40.2233,-43.8819,-0.2869,46.5164,1.0113
688037.SH,20240331,0.3601,40.2982,-75.7326,-15.2685,44.1725,0.1739
688037.SH,20231231,8.3426,42.5277,25.2123,23.9808,44.6022,-4.0822
