ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300769.SZ,20260331,4.997,13.5859,258.5461,116.4313,65.9672,-2.8728
300769.SZ,20251231,-14.8073,1.301,38.6277,14.4957,63.93,-2.7401
300769.SZ,20250930,-9.8201,-0.4084,33.7775,-7.5686,61.9957,-3.7201
300769.SZ,20250630,-8.0103,-2.1344,24.2427,-10.5783,62.1949,-2.7228
300769.SZ,20250331,-3.3372,0.3044,9.5139,5.897,61.7091,-3.2857
300769.SZ,20241231,-21.6817,-4.6374,18.2483,-55.1455,61.3479,0.5107
300769.SZ,20240930,-12.9487,-3.0752,17.5164,-54.3544,60.9638,-0.8454
300769.SZ,20240630,-7.9478,-2.0001,50.5862,-51.185,59.3857,-1.4997
300769.SZ,20240331,-2.7474,0.0294,74.2547,-61.736,56.5541,-2.5703
300769.SZ,20231231,-20.9688,0.1874,-168.7437,-24.7575,57.9617,21.4633
